course_name,category,sub_category,course_website,duration,duration_term,study_mode,degree_level,monthly_intake,intake_day,intake_month,apply_day,apply_month,city,domestic_only,international_fee,domestic_fee,fee_term,fee_year,currency,study_load,ielts_listening,ielts_speaking,ielts_writing,ielts_reading,ielts_overall,pte_listening,pte_speaking,pte_writing,pte_reading,pte_overall,toefl_listening,toefl_speaking,toefl_writing,toefl_reading,toefl_overall,english_test,reading,listening,speaking,writing,overall,academic_level,academic_score,score_type,academic_country,other_test,score,other_requirements,course_description,course_structure,career,scholarship
Biomedical Chemistry,,,https://www.moreheadstate.edu/College-of-Science/Department-of-Biology-and-Chemistry/Academic-Programs/Biomedical-Chemistry,,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"The medical field is a growing and expanding job market, and there are a wide range of careers available to those interested in science. Morehead State offers a Bachelor of Science in Biomedical Chemistry to prepare you for health-professional school, a career in biomedical chemistry or entry into graduate school in a biomedical chemistry area. Through a combination of lecture and laboratory assignments, you'll receive a diverse education in subjects such as organic chemistry, genetics and more. If you're interested in a pre-med program, MSU offers a number of specialty tracks to prepare you for health professional or medical school. ","[  Unnamed: 0             Unnamed: 1                       FIRST YEAR COURSE SCHEDULE Unnamed: 2 Unnamed: 3
0       PP          Fall Semester  Code Credits \t\r  \t\r    PP Spring Semester       Code    Credits
1        NaN                FYS 101                    G 3 CHEM 112/112L or 131/131L        P,R          4
2        NaN                ENG 100                                     G 3 MATH 175          G          4
3        NaN               COMS 108                           G 3 HUM 2 - Humanities          G          3
4        NaN  CHEM 111/111L – NSC I                   P,G,R 4 BIOL 171/171L – NSC II      P,G,R          4
5        NaN     HUM 1 - Humanities                                              G 3        NaN        NaN
6        NaN     Total Credit Hours                            16 Total Credit Hours        NaN         15,   Unnamed: 0                 Unnamed: 1                      SECOND YEAR COURSE SCHEDULE Unnamed: 2 Unnamed: 3
0       PP              Fall Semester  Code Credits \t\r  \t\r    PP Spring Semester       Code    Credits
1        NaN         ENG 200 or HON 200                              P,G 3 CHEM 327/327L      P,R,U          4
2        NaN              CHEM 326/326L                            P,R,U 4 CHEM 301/301L      P,R,U          4
3        NaN  PHYS 201/201A or 231/232A                P,R 4-5 PHYS 202/202A or 232/232A        P,R        4-5
4        NaN              BIOL 304/304L       P,R,U 3 SBS 1 – Social/Behavioral Sciences          G          3
5        NaN         Total Credit Hours                         14-15 Total Credit Hours        NaN      15-16,                       Unnamed: 0  Unnamed: 1                       THIRD YEAR COURSE SCHEDULE Unnamed: 2 Unnamed: 3
0             PP Fall Semester         NaN  Code Credits \t\r  \t\r    PP Spring Semester       Code    Credits
1                      CHEM 3511         NaN                            P,R,U 3 BIOL 380/380L      P,R,U          3
2                  BIOL 244/244A         NaN                              P,R 4 CHEM 360/360L      P,R,U          3
3  SBS 2 –Social/Behavioral Sci.         NaN                            G 3 General Electives          U          6
4              General Electives         NaN                 E,U 3 Biomedical Option Elective       E, U        3-4
5     Biomedical Option Elective         NaN                                            E 3-4        NaN        NaN
6             Total Credit Hours         NaN           16-17 \t\r  \t\r    Total Credit Hours        NaN      15-16,   Unnamed: 0                  Unnamed: 1                      FOURTH YEAR COURSE SCHEDULE Unnamed: 2 Unnamed: 3
0       PP               Fall Semester  Code Credits \t\r  \t\r    PP Spring Semester       Code    Credits
1        NaN                   CHEM 499c                              P,R,G,U 2 CHEM 499d    P,G,R,U          1
2        NaN                   CHEM 4412               P,R,U 3 Biomedical Option Elective        E,U        3-4
3        NaN  Biomedical Option Elective                        E,U 3-4 General Electives          E         12
4        NaN           General Electives                                              E 6        NaN        NaN
5        NaN          Total Credit Hours                         14-15 Total Credit Hours        NaN      16-17]","Students who graduate from this program will be prepared for post - graduate and advanced study in biomedical chemistry or a career in a commercial, industrial or government laboratory. For more information about career options in biomedical chemistry, visit the",
Biology - MS,,,https://www.moreheadstate.edu/College-of-Science/Department-of-Biology-and-Chemistry/Academic-Programs/Biology-MS,,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"Graduate students pursuing the Master of Science in Biology may elect to follow a thesis or a courses only, non-thesis route. For the thesis student, an advisory committee of at least three faculty members, versed in the student's specific area of interest, guides the student's graduate career. With the approval of the student's advisory committee and/or the graduate coordinator, up to nine semester hours of graduate work in biology or closely related fields may be transferred as part of the student's program. Transfer credits may include up to nine hours of graduate credit from the Gulf Coast Research Laboratory in Ocean Springs, Mississippi, with which the University is affiliated. ",,Visit,
Biology,,,https://www.moreheadstate.edu/College-of-Science/Department-of-Biology-and-Chemistry/Academic-Programs/Biology,,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"Biologists strive to make new discoveries about life on Earth. Morehead State offers a Bachelor of Science in Biology to prepare you for a successful, rewarding scientific career. You will learn not only through class lectures, but also through hands-on experience in required labs. You will have the opportunity to conduct research with faculty members through MSU's Undergraduate Research Fellowship program, and you'll have the chance to publish your work and present it at MSU's annual Celebration of Student Scholarship and at regional and national conferences. The courses cover a range of biology topics, including molecules, cells, organisms, interactions between organisms and more. If you're interested in a pre-med program, MSU offers a number of specialty tracks to prepare you for health professional or medical school.",,"A bachelor's degree in biology will prepare you for post-graduate study in your chosen specialty. For complete details about careers in biology, visit the",
Astrophysics,,,https://www.moreheadstate.edu/College-of-Science/Physics-Earth-Science-and-Space-Systems-Engineer/Academic-Programs/Astrophysics,,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"Astrophysicists use the laws of chemistry and physics to learn about the birth, life and death of stars, planets and galaxies. Morehead State's Bachelor of Science in astrophysics is designed to prepare you for graduate school or work in the field. You'll have the chance to work with faculty members on astrophysics research, and you'll have the chance to publish your work and present it at regional, national and international conferences. Upon graduation, you will have a marketable set of skills, knowledge of physics, laboratory experience, adaptability and critical thinking to pursue a career in a variety of scientific fields.","[                            Unnamed: 0                   FIRST YEAR COURSE SCHEDULE  Unnamed: 1 Unnamed: 2
0                      P Fall Semester          Code Credits P Spring Semester Code         NaN    Credits
1           FYS 101 First Year Seminar                    G 3 ENG 100 - Writing I G         NaN          3
2          CHEM 111/111L Principles of          R 4 CHEM 112/112L Principles of   R         NaN          4
3                    Chemistry I & Lab                           Chemistry II & Lab         NaN        NaN
4            NSC 2 ASTR 125 (Exchange)  G 3 PHYS 181 Introduction to Scientific   R         NaN          3
5                                  NaN                                    Computing         NaN        NaN
6   PHYS 105 Introduction to Physics &        R 3 ASTR 130 Stars, Galaxies, and   R         NaN          3
7              Engineering Professions                                    Cosmology         NaN        NaN
8                                  NaN      G/R 4 COMS 108 Fundamentals of Speech G         NaN          3
9                  MATH 175 Calculus I                                          NaN         NaN        NaN
10                                 NaN                                        Comm.         NaN        NaN
11                  Total Credit Hours                        15 Total Credit Hours         NaN         16,   Unnamed: 0                         Unnamed: 1                 SECOND YEAR COURSE SCHEDULE  Unnamed: 2 Unnamed: 3
0          P                      Fall Semester         Code Credits P Spring Semester Code         NaN    Credits
1        NaN               MATH 275 Calculus II               R 4 MATH 276 Calculus III   R         NaN          4
2        NaN  PHYS 231/231L Engineering Physics  R 5 PHYS 232/232L Engineering Physics II R         NaN          5
3        NaN                            I & Lab                                       & Lab         NaN        NaN
4        NaN          ESS 303 Planetary Geology         R/U 3 HUM 1 Humanities - Elective G         NaN          3
5        NaN            SBS 1 Social/Behavioral                                         NaN         NaN        NaN
6        NaN                                NaN                    G 3 ENG 200 Writing II G         NaN          3
7        NaN                Sciences - Elective                                         NaN         NaN        NaN
8        NaN                                NaN    Total Credit Hours 15 Total Credit Hours         NaN         15,                         Unnamed: 0                 THIRD YEAR COURSE SCHEDULE  Unnamed: 1 Unnamed: 2
0                  P Fall Semester        Code Credits P Spring Semester Code         NaN    Credits
1          ASTR 311 Astrophysics I         R/U 3 ASTR 312 Astrophysics II R/U         NaN          3
2             PHYS 353 Concepts of  R/U 4 MATH 363 Differential Equations R/U         NaN          3
3                 Modern Physics I                                        NaN         NaN        NaN
4                              NaN    NSC I – Natural Sciences - Elective   G         NaN          3
5               Technical Elective                                      R/U 3         NaN        NaN
6  PHYS 481 Math for Eng. And Sci.         R/U 3 ASTR 324 Radio Astronomy R/U         NaN          3
7          SBS 2 Social/Behavioral        G 3 PHYS 354 Concepts of Modern R/U         NaN          3
8              Sciences - Elective                                 Physics II         NaN        NaN
9               Total Credit Hours                      16 Total Credit Hours         NaN         15,                       Unnamed: 0                   FOURTH YEAR COURSE SCHEDULE  Unnamed: 1 Unnamed: 2
0                P Fall Semester           Code Credits P Spring Semester Code         NaN    Credits
1              PHYS 391 Dynamics  R/U 3 PHYS 332 Electricity and Magnetism R/U         NaN          4
2       PHYS 381 Comp. Solns. to                                     R/U 3 R/U         NaN          3
3                            NaN             ASTR 460 High Energy Astrophysics         NaN        NaN
4  Engineering and Science Prob.                                           NaN         NaN        NaN
5      ASTR 499C Senior Thesis I          G/U 2 ASTR 499D Senior Thesis II G/U         NaN          1
6  PHYS 340 Experimental Physics       R/U 3 ASTR 431 Space Plasma Physics R/U         NaN          3
7    HUM 2 Humanities - Elective            G 3 PHYS 493 Quantum Mechanics R/U         NaN          3
8             Total Credit Hours                         14 Total Credit Hours         NaN         14,                 P Fall Semester Code  Unnamed: 0  Credits   P                    Spring Semester Code  Unnamed: 1  Credits.1
0              PHYS 391 Dynamics R/U         NaN      3.0 NaN  PHYS 332 Electricity and Magnetism R/U         NaN        4.0
1       PHYS 381 Comp. Solns. to R/U         NaN      3.0 NaN                                     R/U         NaN        3.0
2                                NaN         NaN      NaN NaN       ASTR 460 High Energy Astrophysics         NaN        NaN
3      Engineering and Science Prob.         NaN      NaN NaN                                     NaN         NaN        NaN
4      ASTR 499C Senior Thesis I G/U         NaN      2.0 NaN          ASTR 499D Senior Thesis II G/U         NaN        1.0
5  PHYS 340 Experimental Physics R/U         NaN      3.0 NaN       ASTR 431 Space Plasma Physics R/U         NaN        3.0
6      HUM 2 Humanities - Elective G         NaN      3.0 NaN          PHYS 493 Quantum Mechanics R/U         NaN        3.0
7                 Total Credit Hours         NaN     14.0 NaN                      Total Credit Hours         NaN       14.0]","Exciting career opportunities in research, teaching, software development and education public outreach are available at national research laboratories, professional research observatories, colleges, universities, museums and planetaria.",
Astronomy,,,https://www.moreheadstate.edu/College-of-Science/Physics-Earth-Science-and-Space-Systems-Engineer/Academic-Programs/Astronomy,,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"A minor in astronomy complements a range of degrees, including biology, sociology and more. Through a combination of space science, physics and engineering classes, you'll gain knowledge of the science behind stars, black holes, celestial bodies and the universe as a whole.",,"For information on careers in astronomy, visit",
Business Information Technology Education,,,https://www.moreheadstate.edu/College-of-Business-and-Technology/School-of-Business-Administration/Academic-Programs/Business-Information-Technology-Education,,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"If you want a career teaching students about the interconnections between technology and business, MSU’s Bachelor of Business Administration in Business Information Technology Education (BITE) will set you on the path to a rewarding career. Combining classes in marketing, management information systems and web technologies and design with curriculum from the College of Education, the program offers you a well-rounded education and prepares you for a career as a business technology teacher in public or private schools.","[    FYS      101                    First Year Seminar  3   ENG      100                             Writing 1  3.1
0  COMS      108  Fundamentals of Speech Communication  3  NSCl  Gen Ed.  Choose 1 from General Education List    3
1  HUMl  Gen Ed.  Choose 1 from General Education List  3   EDF      211            Human Growth & Development    3
2   EDF      207              Foundations of Education  3  ECON      201          Principles of Macroeconomics    3
3   CIS      211           Software Tools for Business  3   CIS      217          Contemporary IT Applications    3,     ENG          200                             Writing 2  3   CIS  320            Web Technologies & Design  3.1
0  MATH  152/174/175            Algebra/Pre-Calc./Calculus  3   BBA  295              Business Communications    3
1  HUM2      Gen Ed.  Choose 1 from General Education List  3   BBA  261           Business Law & Regulations    3
2   MKT          204               Principles of Marketing  3  ACCT  282  Principles of Managerial Accounting    3
3  ACCT          281    Principles of Financial Accounting  3  ECON  202         Principles of Microeconomics    3,             MNGT 201  Unnamed: 0                 Principles of Management  3   CIS      311        Management Information Systems  3.1
0           EDSP 230         NaN        Education of Exceptional Children  3   EDF      311        Learning Theories & Assessment    3
1           EDMG 306         NaN  Development & Learning in Middle Grades  3  MATH      305                   Business Statistics    3
2  MKT 300+ Elective         NaN                 See Program Requirements  3  NSC2  Gen Ed.  Choose 1 from General Education List    3
3            CIS 322         NaN       Security & Informational Assurance  3   CIS      326         Data & Information Management    3]",,
Art & Design,,,"https://www.moreheadstate.edu/Caudill-College-of-Arts,-Humanities-and-Social-Sci/Department-of-Art-and-Design/Academic-Programs/Art-and-Design",,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"MSU's Department of Art and Design is one of the most comprehensive schools of art, design and teacher education in the state. Our",,"Earning a degree in Art andDesign will also prepare you for preprofessional study and entrance into graduate programs. Our students have gone on to earn Master of Fine Arts (MFA) degrees in disciplines such as painting, ceramics, graphic design, animation, printmaking, and photography and achieve success in masters programs such as entertainment technology, art administration, art therapy and historic preservation.",
Art - MA,,,"https://www.moreheadstate.edu/Caudill-College-of-Arts,-Humanities-and-Social-Sci/Department-of-Art-and-Design/Academic-Programs/Art-MA",,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"MSU's Master of Arts (MA) in Art will expose you to a variety of artistic media, disciplines, techniques and technology as you pursue your interests. This 30-hour degree enables you to choose from three concentrations: art education, graphic design and studio art.","[                  FALL    CR              SPRING  CR.1              FALL.1  CR.2
0       Graduate level   3.0   ART 627 – Reading   3.0   ART 680 – History   3.0
1   (600+) Art History   NaN    in Art Education   NaN   and Philosophy of   NaN
2                  NaN   NaN                 NaN   NaN       Art Education   NaN
3                  NaN   NaN                 NaN   NaN                 NaN   NaN
4           ART 604A -   3.0  Graduate Studio or   3.0     Graduate Studio   3.0
5              Drawing   NaN                 NaN   NaN                 NaN   NaN
6                  NaN   NaN         Art History   NaN                 NaN   NaN
7      Graduate Studio   3.0     Graduate Studio   3.0     Graduate Studio   3.0
8                  NaN   NaN                 NaN   NaN                 NaN   NaN
9   ART 677 - Graduate   1.0  ART 677 – Graduate   1.0  ART 677 – Graduate   1.0
10             Seminar   NaN             Seminar   NaN             Seminar   NaN
11        Formation of   NaN  Mid-program review   NaN   MA Exhibition and   NaN
12  graduate committee   NaN                 NaN   NaN      Exit Oral Exam   NaN
13       Total Credits  10.0                 NaN  10.0                 NaN  10.0,                  FALL   CR              SPRING  CR.1
0      Graduate level  3.0     Graduate Studio   3.0
1  (600+) Art History  NaN                 NaN   NaN
2                 NaN  NaN                 NaN   NaN
3          ART 604A -  3.0   ART 627 – Reading   3.0
4             Drawing  NaN    in Art Education   NaN
5                 NaN  NaN                 NaN   NaN
6        Formation of  NaN  ART 677 - Graduate   1.0
7  graduate committee  NaN             Seminar   NaN
8                 NaN  NaN                 NaN   NaN
9       Total Credits  6.0       Total Credits   7.0,                  FALL   CR              SPRING  CR.1
0  Graduate Studio or  3.0   ART 680 – History   3.0
1                 NaN  NaN   and Philosophy of   NaN
2         Art History  NaN       Art Education   NaN
3     Graduate Studio  3.0     Graduate Studio   3.0
4  ART 677 – Graduate  1.0  ART 677 – Graduate   1.0
5             Seminar  NaN             Seminar   NaN
6  Mid-program review  NaN                 NaN   NaN
7  Total Credit Hours  7.0  Total Credit Hours   7.0,                  FALL   CR
0     Graduate Studio  3.0
1   MA Exhibition and  NaN
2      Exit Oral Exam  NaN
3  Total Credit Hours  3.0,                   FALL    CR              SPRING  CR.1              FALL.1  CR.2
0       Graduate level   3.0          ART 608B –   3.0           ART 610 –   3.0
1   (600+) Art History   NaN    Advanced Graphic   NaN        Computer Art   NaN
2                  NaN   NaN              Design   NaN         Problems or   NaN
3                  NaN   NaN                 NaN   NaN          ART 611A –   NaN
4                  NaN   NaN                 NaN   NaN   Advanced Computer   NaN
5                  NaN   NaN                 NaN   NaN                 Art   NaN
6           ART 604A –   3.0  Graduate Studio or   3.0     Graduate Studio   3.0
7              Drawing   NaN                 NaN   NaN                 NaN   NaN
8                  NaN   NaN         Art History   NaN                 NaN   NaN
9           ART 608A –   3.0     Graduate Studio   3.0     Graduate Studio   3.0
10    Advanced Graphic   NaN                 NaN   NaN                 NaN   NaN
11              design   NaN                 NaN   NaN                 NaN   NaN
12  ART 677 – Graduate   1.0  ART 677 – Graduate   1.0  ART 677 – Graduate   1.0
13             Seminar   NaN             Seminar   NaN             Seminar   NaN
14        Formation of   NaN  Mid-program review   NaN   MA Exhibition and   NaN
15  graduate committee   NaN                 NaN   NaN      Exit Oral Exam   NaN
16       Total Credits  10.0                 NaN  10.0                 NaN  10.0,                  FALL   CR              SPRING  CR.1
0      Graduate level  3.0          ART 608A –   3.0
1  (600+) Art History  NaN    Advanced Graphic   NaN
2                 NaN  NaN              Design   NaN
3          ART 604A -  3.0  Graduate Studio or   3.0
4             Drawing  NaN                 NaN   NaN
5                 NaN  NaN         Art History   NaN
6        Formation of  NaN  ART 677 - Graduate   1.0
7  graduate committee  NaN             Seminar   NaN
8                 NaN  NaN                 NaN   NaN
9       Total Credits  6.0       Total Credits   7.0,                   FALL   CR              SPRING  CR.1
0           ART 608B –  3.0           ART 610 –   3.0
1     Advanced Graphic  NaN        Computer Art   NaN
2               Design  NaN         Problems or   NaN
3                  NaN  NaN          ART 611A –   NaN
4                  NaN  NaN   Advanced Computer   NaN
5                  NaN  NaN                 Art   NaN
6      Graduate Studio  3.0     Graduate Studio   3.0
7   ART 677 – Graduate  1.0  ART 677 – Graduate   1.0
8              Seminar  NaN             Seminar   NaN
9   Mid-program review  NaN                 NaN   NaN
10  Total Credit Hours  7.0  Total Credit Hours   7.0,                           FALL   CR
0              Graduate Studio  3.0
1  MA Exhibition and Exit Oral  NaN
2                         Exam  NaN
3           Total Credit Hours  3.0,                   FALL    CR              SPRING  CR.1              FALL.1  CR.2
0       Graduate level   3.0  Graduate Studio or   3.0     Graduate Studio   3.0
1   (600+) Art History   NaN                 NaN   NaN                 NaN   NaN
2                  NaN   NaN         Art History   NaN                 NaN   NaN
3           ART 604A -   3.0     Graduate Studio   3.0     Graduate Studio   3.0
4              Drawing   NaN                 NaN   NaN                 NaN   NaN
5      Graduate Studio   3.0     Graduate Studio   3.0     Graduate Studio   3.0
6   ART 677 - Graduate   1.0  ART 677 – Graduate   1.0  ART 677 – Graduate   1.0
7              Seminar   NaN             Seminar   NaN             Seminar   NaN
8         Formation of   NaN  Mid-program review   NaN   MA Exhibition and   NaN
9   graduate committee   NaN                 NaN   NaN      Exit Oral Exam   NaN
10       Total Credits  10.0                 NaN  10.0                 NaN  10.0,                  FALL   CR              SPRING  CR.1
0      Graduate level  3.0  Graduate Studio or   3.0
1  (600+) Art History  NaN                 NaN   NaN
2                 NaN  NaN         Art History   NaN
3          ART 604A -  3.0     Graduate Studio   3.0
4             Drawing  NaN                 NaN   NaN
5                 NaN  NaN                 NaN   NaN
6        Formation of  NaN  ART 677 - Graduate   1.0
7  graduate committee  NaN             Seminar   NaN
8                 NaN  NaN                 NaN   NaN
9       Total Credits  6.0       Total Credits   7.0,                  FALL   CR              SPRING  CR.1
0     Graduate Studio  3.0     Graduate Studio   3.0
1     Graduate Studio  3.0     Graduate Studio   3.0
2  ART 677 – Graduate  1.0  ART 677 – Graduate   1.0
3             Seminar  NaN             Seminar   NaN
4  Mid-program review  NaN                 NaN   NaN
5  Total Credit Hours  7.0  Total Credit Hours   7.0,                                FALL   CR
0                   Graduate Studio  3.0
1  MA Exhibition and Exit Oral Exam  NaN
2                Total Credit Hours  3.0]","Our graduatespursue further graduate study in MFAand Ph.D. programs. They are also prepared to pursue a wide array of careers in corporate, government, nonprofit and independent sectors including:",
Appalachian Studies Minor,,,"https://www.moreheadstate.edu/Caudill-College-of-Arts,-Humanities-and-Social-Sci/History,-Philosophy,-International-Studies-and-Leg/Academic-Programs/Appalachian-Studies",,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"The Appalachian studies minor offers diverse opportunities for academic study, service learning, participatory research, community outreach, and advocacy related to the Appalachian region.",,"The Appalachian studies minor offers diverse opportunities for academic study, service learning, participatory research, community outreach, and advocacy related to the Appalachian region.",
Agriculture,,,https://www.moreheadstate.edu/College-of-Science/Agricultural-Sciences/Academic-Programs/Agricultural-Sciences,,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"MSU's Bachelor of Science in Agriculture gives you the opportunity to major in your passion. Whether you're interested in learning to manage livestock or running an agriculture-based business, you'll gain the knowledge and hands-on skills you need to launch a successful career after you graduate.",,"Students graduating with a Bachelor of Science in Agricultural Sciences pursue job opportunities in management and business, food and biomaterials production, education, communication and governmental services and more.",
Bachelor of Arts in Traditional Music,,,"https://www.moreheadstate.edu/Caudill-College-of-Arts,-Humanities-and-Social-Sci/Kentucky-Center-for-Traditional-Music/Academic-Programs/Bachelor-of-Arts-in-Traditional-Music",,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"As you earn the Bachelor of Arts in Traditional Music Studies, you will learn about traditional music forms and culture from a historical and contemporary perspective.",,,
Adult and Higher Education,,,https://www.moreheadstate.edu/College-of-Education/Foundational-and-Graduate-Studies-in-Education/Academic-Programs/Adult-and-Higher-Education,,,,,,,,,,,False,"6,778","4,485",Semester,2020,$,,,,,,5.0,,,,,,,,,,61,,,,,,,,,,,,,,"MSU's adult and higher education programs are designed to develop the capacity of our students to plan, organize, and carry through a variety of education and service programs to meet adult learners' needs in postsecondary and adult continuing education institutions.",,Degrees in adult and higher education also lead to higher salaries and opportunities for career advancement in education.,
